name,price,link,discounts,product-image
ADIDAS Patike ozelle el k BPG,"7.799,99 RSD",https://planetasport.rs/patike-ozelle-el-k-bpg-gw1560.html,['-40%'],['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/g/w/gw1560.jpg?v=e4db9edb4f']
ADIDAS Donji deo trenerke lb dy sm pnt BG,"4.799,99 RSD",https://planetasport.rs/donji-deo-lb-dy-sm-pnt-bg-ib4850.html,"['-30%', '-18%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/i/b/ib4850.jpg?v=669c149961']
ADIDAS Cipele terrex hyperhiker l GG,"7.199,99 RSD",https://planetasport.rs/cipele-terrex-hyperhiker-l-gg-hq5824.html,['-40%'],['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/h/q/hq5824.jpg?v=556b061da3']
SKECHERS Patike vortex 2.0 BP,"5.999,99 RSD",https://planetasport.rs/patike-vortex-2-0-400603l-bbor.html,"['-6%', '-29%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/4/0/400603l-bbor.jpg?v=b7dbea95df']
SKECHERS Patike uno lite BP,"5.999,99 RSD",https://planetasport.rs/patike-uno-lite-bp-403695l-bbk.html,"['-6%', '-29%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/4/0/403695l-bbk.jpg?v=44c5d945b2']
SKECHERS Patike uno lite GP,"5.999,99 RSD",https://planetasport.rs/patike-uno-lite-gp-310451l-turq.html,"['-6%', '-40%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/3/1/310451l-turq.jpg?v=8add99b79d']
SKECHERS Patike flex glow BP,"6.999,99 RSD",https://planetasport.rs/patike-flex-glow-elite-bp-400137l-bkrb.html,"['-7%', '-30%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/4/0/400137l-bkrb.jpg?v=9066450be8']
SKECHERS Patike flex glow BP,"6.999,99 RSD",https://planetasport.rs/patike-flex-glow-elite-bp-400137l-ryor.html,"['-7%', '-30%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/4/0/400137l-ryor.jpg?v=18495cb8b2']
ADIDAS Patike advantage court k GP,"5.399,99 RSD",https://planetasport.rs/patike-advantage-court-k-gg-gw6487.html,"['-17%', '-40%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/g/w/gw6487.jpg?v=709988bbb4']
SKECHERS Patike slip ins hypno-flash 2.0 BP,"7.999,99 RSD",https://planetasport.rs/patike-hypno-flash-2-0-403830l-bblm.html,"['-30%', '-6%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/4/0/403830l-bblm.jpg?v=7bac7e9c12']
SKECHERS Patike slip ins razor air BP,"7.999,99 RSD",https://planetasport.rs/patike-skechers-razor-air-403839l-ccbk.html,"['-30%', '-6%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/4/0/403839l-ccbk.jpg?v=4e30f8e6c6']
SKECHERS Patike creature-lights BP,"7.999,99 RSD",https://planetasport.rs/patike-creature-lights-400617l-bklm.html,"['-20%', '-20%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/4/0/400617l-bklm.jpg?v=371ceea801']
SKECHERS Patike slip ins razor air BP,"7.999,99 RSD",https://planetasport.rs/patike-skechers-razor-air-403839l-bkcc.html,"['-30%', '-6%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/4/0/403839l-bkcc.jpg?v=ec4d6b0d65']
ICEPEAK Jakna luling jr GG,"11.999,99 RSD",https://planetasport.rs/jakna-luling-jr-gg-50032678i-020.html,"['-30%', '-50%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/5/0/50032678i-020.jpg?v=01c43d7a2f']
ADIDAS Duks sa kapuljačom j 3s tib fl hd BG,"5.399,99 RSD",https://planetasport.rs/duks-sa-kapuljacom-j-3s-tib-fl-hd-bg-ij8731.html,[],['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/i/j/ij8731.jpg?v=0d00bd04d6']
ADIDAS Duks jg bluv q3sweat BG,"5.399,99 RSD",https://planetasport.rs/duks-jg-bluv-q3sweat-bg-ia1575.html,"['-31%', '-17%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/i/a/ia1575.jpg?v=2daeb54d5d']
ADIDAS Helanke g tf warm tight GG,"4.599,99 RSD",https://planetasport.rs/helanke-g-tf-warm-tight-gg-hl2450.html,['-18%'],['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/h/l/hl2450.jpg?v=c3df4cac95']
ADIDAS Majica kratak rukav j bluv q3 aopt BG,"3.299,99 RSD",https://planetasport.rs/majica-kratak-rukav-j-bluv-q3-aopt-bg-ia1564.html,"['-17%', '-9%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/i/a/ia1564.jpg?v=a82046b9c9']
ADIDAS Helanke jg bluv q3 tigh GG,"4.199,99 RSD",https://planetasport.rs/helanke-jg-bluv-q3-tigh-gg-ia1567.html,"['-40%', '-40%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/i/a/ia1567.jpg?v=3b1e9c1744']
ADIDAS Šorc bos clx sl BG,"3.599,99 RSD",https://planetasport.rs/sorc-bos-clx-sl-m-ic7696.html,"['-31%', '-24%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/i/c/ic7696.jpg?v=f64b20abb1']
DE FONSECA Patofnice Pescara I - pink,"2.399,99 RSD",https://planetasport.rs/patofnice-de-fonseca-pescara-i-pink-u928-pink-pescara-i.html,"['-8%', '-8%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/u/9/u928_pink_pescara-i.jpg?v=89a477ec47']
DE FONSECA Papuče Roma I - pink,"1.999,99 RSD",https://planetasport.rs/papuce-de-fonseca-roma-i-pink-u716-pink-roma-i.html,"['-6%', '-6%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/u/7/u716_pink_roma-i.jpg?v=d41247079f']
DE FONSECA Klompe Ancona I - tamno plave,"2.499,99 RSD",https://planetasport.rs/klompe-de-fonseca-ancona-i-tamno-plave-u819-blu-ancona-i.html,"['-8%', '-8%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/u/8/u819_blu_ancona-i.jpg?v=838e7da127']
DE FONSECA Klompe Ancona I - sive,"2.299,99 RSD",https://planetasport.rs/klompe-de-fonseca-ancona-i-sive-u716-grey-ancona-i.html,"['-9%', '-8%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/u/7/u716_grey_ancona-i.jpg?v=d06ed8923e']
DE FONSECA Papuče Roma I - tamno plave,"1.999,99 RSD",https://planetasport.rs/papuce-de-fonseca-roma-i-tamno-plave-u716-blu-roma-i.html,"['-6%', '-6%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/u/7/u716_blu_roma-i.jpg?v=d783b57038']
DE FONSECA Patofnice Pescara P - tamno plave,"2.199,99 RSD",https://planetasport.rs/patofnice-de-fonseca-pescara-p-tamno-plave-u01-blu-pescara-p.html,"['-9%', '-9%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/u/0/u01_blu_pescara-p.jpg?v=d742e73589']
DE FONSECA Papuče Roma I - tamno plave,"1.999,99 RSD",https://planetasport.rs/papuce-de-fonseca-roma-i-tamno-plave-u727-blu-roma-i.html,"['-6%', '-6%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/u/7/u727_blu_roma-i.jpg?v=b7a755564a']
DE FONSECA Papuče Roma I - pink,"1.999,99 RSD",https://planetasport.rs/papuce-de-fonseca-roma-i-pink-u727-pink-roma-i.html,"['-6%', '-6%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/u/7/u727_pink_roma-i.jpg?v=fa8669c754']
DE FONSECA Papuče Roma I - tamno plave,"1.999,99 RSD",https://planetasport.rs/papuce-de-fonseca-roma-i-tamno-plave-u725-blu-roma-i.html,"['-6%', '-6%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/u/7/u725_blu_roma-i.jpg?v=b2b5d638dd']
DE FONSECA Papuče Roma I - pink,"1.999,99 RSD",https://planetasport.rs/papuce-de-fonseca-roma-i-pink-u725-pink-roma-i.html,"['-6%', '-6%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/u/7/u725_pink_roma-i_1.jpg?v=a80b4e463d']
DE FONSECA Klompe Ancona I - tamno plave,"2.299,99 RSD",https://planetasport.rs/klompe-de-fonseca-ancona-i-tamno-plave-u716-blu-ancona-i.html,"['-9%', '-8%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/u/7/u716_blu_ancona-i.jpg?v=4e724c8241']
DE FONSECA Klompe Ancona I - pink,"2.299,99 RSD",https://planetasport.rs/klompe-de-fonseca-ancona-i-pink-u716-pink-ancona-i.html,"['-9%', '-8%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/u/7/u716_pink_ancona-i.jpg?v=5f33e6b3a6']
DE FONSECA Patofnice Pescara I - ljubičaste,"2.399,99 RSD",https://planetasport.rs/patofnice-de-fonseca-pescara-i-ljubicaste-g927-lila-pescara-i.html,"['-8%', '-8%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/g/9/g927_lila_pescara-i.jpg?v=39c357dca4']
DE FONSECA Patofnice Pescara P - pink,"2.199,99 RSD",https://planetasport.rs/patofnice-de-fonseca-pescara-p-pink-u01-pink-pescara-p.html,"['-9%', '-9%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/u/0/u01_pink_pescara-p.jpg?v=125bf87448']
DE FONSECA Klompe Ancona I- pink,"2.499,99 RSD",https://planetasport.rs/klompe-de-fonseca-ancona-i-pink-u819-pink-ancona-i.html,"['-8%', '-8%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/u/8/u819_pink_ancona-i.jpg?v=c3b709e3ba']
DE FONSECA Patofnice Pescara I - pink,"2.399,99 RSD",https://planetasport.rs/patofnice-de-fonseca-pescara-i-pink-g927-pink-pescara-i.html,"['-8%', '-8%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/g/9/g927_pink_pescara-i.jpg?v=09ebf8f6c3']
DE FONSECA Patofnice Pescara I- bež,"2.399,99 RSD",https://planetasport.rs/patofnice-de-fonseca-pescara-i-bez-u928-honey-pescara-i.html,"['-8%', '-8%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/u/9/u928_honey_pescara-i.jpg?v=a410921661']
DE FONSECA Patofnice Pescara I - tamno plave,"2.199,99 RSD",https://planetasport.rs/patofnice-de-fonseca-pescara-i-tamno-plave-u725-blu-pescara-i.html,"['-9%', '-9%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/u/7/u725_blu_pescara-i.jpg?v=4e3c1b662f']
DE FONSECA Papuče Roma I - svetlo plave,"1.899,99 RSD",https://planetasport.rs/papuce-de-fonseca-roma-i-svetlo-plave-u825-azzurro-roma-i.html,"['-11%', '-6%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/u/8/u825_azzurro_roma-i.jpg?v=aafb5384da']
DE FONSECA Papuče Roma I - pink,"1.899,99 RSD",https://planetasport.rs/papuce-de-fonseca-roma-i-pink-u825-pink-roma-i.html,"['-11%', '-6%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/u/8/u825_pink_roma-i.jpg?v=614941bae4']
DE FONSECA Patofnice Pescara I - pink,"2.199,99 RSD",https://planetasport.rs/patofnice-de-fonseca-pescara-i-pink-u725-pink-pescara-i.html,"['-9%', '-9%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/u/7/u725_pink_pescara-i.jpg?v=1f3a9dd5c3']
SKECHERS Patike heart lights GT,"4.999,99 RSD",https://planetasport.rs/patike-heart-lights-302693n-lvlp.html,"['-20%', '-30%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/3/0/302693n-lvlp.jpg?v=c9041c4b0e']
SKECHERS Patike slip ins hypno-flash 2.0 BT,"6.499,99 RSD",https://planetasport.rs/patike-hypno-flash-2-0-403830n-bkrd.html,"['-30%', '-6%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/4/0/403830n-bkrd.jpg?v=dea6a1a1c8']
NIKE Patike team hustle d 11 gs BG,"8.599,99 RSD",https://planetasport.rs/patike-team-hustle-d-11-gs-bg-dv8996-400.html,"['-30%', '-19%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/d/v/dv8996-400.jpg?v=377c5966fb']
NIKE Patike star runner 4 nn BG,"7.199,99 RSD",https://planetasport.rs/patike-star-runner-4-nn-bg-dx7615-002.html,"['-30%', '-6%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/d/x/dx7615-002.jpg?v=0781bfee7b']
ADIDAS Donji deo trenerke j bluv q3 pant BG,"5.399,99 RSD",https://planetasport.rs/donji-deo-j-bluv-q3-pant-bg-ia1552.html,"['-40%', '-40%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/i/a/ia1552.jpg?v=388ac26a6d']
NIKE Patike air max systm BP,"10.199,99 RSD",https://planetasport.rs/patike-air-max-systm-bp-dq0285-104.html,"['-40%', '-25%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/d/q/dq0285-104.jpg?v=da194c84ae']
NIKE Patike omni multi-court GT,"5.399,99 RSD",https://planetasport.rs/patike-omni-multi-court-gt-dm9028-101.html,"['-40%', '-42%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/d/m/dm9028-101.jpg?v=f8cc1b332a']
NIKE Patike revolution 6 nn GT,"5.399,99 RSD",https://planetasport.rs/patike-revolution-6-gt-dd1094-608.html,"['-40%', '-40%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/d/d/dd1094-608.jpg?v=6025142f65']
NIKE Patike revolution 6 nn GP,"6.199,99 RSD",https://planetasport.rs/patike-revolution-6-nn-gp-dd1095-007.html,"['-35%', '-69%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/d/d/dd1095-007.jpg?v=a783d3ab35']
NIKE Patike revolution 6 nn BP,"6.099,99 RSD",https://planetasport.rs/patike-revolution-6-nn-bp-dd1095-607.html,"['-36%', '-26%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/d/d/dd1095-607.jpg?v=2a0c5da509']
NIKE Patike md valiant BP,"6.099,99 RSD",https://planetasport.rs/patike-md-valiant-bp-cn8559-110.html,"['-40%', '-26%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/c/n/cn8559-110.jpg?v=c4e7fbdd1f']
SKECHERS Patike glimmer kicks GT,"6.499,99 RSD",https://planetasport.rs/patike-glimmer-kicks-gt-302698n-lvhp.html,"['-20%', '-20%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/3/0/302698n-lvhp.jpg?v=3215732500']
SKECHERS Patike glimmer kicks GT,"6.499,99 RSD",https://planetasport.rs/patike-glimmer-kicks-gt-302698n-pkmt.html,"['-20%', '-20%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/3/0/302698n-pkmt.jpg?v=a298da6d9b']
GEOX Sandale b sandal kraze BT,"6.199,99 RSD",https://planetasport.rs/sandale-b-sandal-kraze-bt-b1524a0ce15c4226.html,['-60%'],['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/b/1/b1524a0ce15c4226.jpg?v=b734ea1780']
SKECHERS Patike infinite helights GP,"7.499,99 RSD",https://planetasport.rs/patike-infinite-heart-lights-gp-303751l-lvmt.html,"['-17%', '-14%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/3/0/303751l-lvmt.jpg?v=a1269b734f']
REEBOK Patike royal complete cln alt 2.0 BP,"4.599,99 RSD",https://planetasport.rs/patike-reebok-royal-complete-cln-alt-2-0-bp-hp4824.html,['-65%'],['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/h/p/hp4824.jpg?v=da8d07730f']
RANG Majica kratak rukav eleanora GG,"2.099,99 RSD",https://planetasport.rs/majica-kratak-rukav-eleanora-gg-s231g01-101d.html,"['-70%', '-46%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/s/2/s231g01-101d.jpg?v=63398771bb']
RANG Majica kratak rukav eleanora GG,"2.099,99 RSD",https://planetasport.rs/majica-kratak-rukav-eleanora-gg-s231g01-30d.html,"['-70%', '-46%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/s/2/s231g01-30d.jpg?v=c5994b5b40']
RANG Majica kratak rukav eleanora GG,"2.099,99 RSD",https://planetasport.rs/majica-kratak-rukav-eleanora-gg-s231g01-44d.html,"['-70%', '-46%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/s/2/s231g01-44d.jpg?v=0a829ef868']
RANG Majica kratak rukav alonso  BG,"2.099,99 RSD",https://planetasport.rs/majica-kratak-rukav-alonso-bg-s231b04-46d.html,"['-64%', '-73%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/s/2/s231b04-46d.jpg?v=0b81036257']
ADIDAS Majica kratak rukav u bl 2 tee BG,"2.399,99 RSD",https://planetasport.rs/majica-kratak-rukav-u-bl-2-tee-bg-ib8776.html,"['-17%', '-40%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/i/b/ib8776.jpg?v=17de925a2e']
REEBOK Patike royal cl jog 2 kc BT,"4.599,99 RSD",https://planetasport.rs/patike-reebok-royal-cl-jog-2-kc-bt-hp4732.html,"['-30%', '-69%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/h/p/hp4732.jpg?v=6f5387b8af']
NIKE Patike md valiant GP,"6.099,99 RSD",https://planetasport.rs/patike-md-valiant-gp-cn8559-407.html,"['-40%', '-69%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/c/n/cn8559-407.jpg?v=9d7423b0a2']
NIKE Sandale sunray protect 2 GP,"5.499,99 RSD",https://planetasport.rs/sandale-sunray-protect-2-gp-943826-605.html,['-36%'],['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/9/4/943826-605.jpg?v=845b1328b4']
RANG Majica kratak rukav alonso  BG,"2.099,99 RSD",https://planetasport.rs/majica-kratak-rukav-alonso-bg-s231b04-14d.html,"['-70%', '-73%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/s/2/s231b04-14d.jpg?v=f322d53e6b']
RANG Majica kratak rukav alonso  BG,"2.099,99 RSD",https://planetasport.rs/majica-kratak-rukav-alonso-bg-s231b04-04d.html,['-64%'],['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/s/2/s231b04-04d.jpg?v=869e314654']
LOTTO Šorc riflesso shorts BG,"3.499,99 RSD",https://planetasport.rs/sorc-riflesso-shorts-bg-lta231b201-02.html,['-39%'],['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/l/t/lta231b201-02.jpg?v=88aab1b13d']
ADIDAS Patike fortarun 2.0 el i GT,"5.999,99 RSD",https://planetasport.rs/patike-fortarun-2-0-el-i-gt-gz9750.html,"['-33%', '-18%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/g/z/gz9750.jpg?v=48b55823ad']
ADIDAS Papuče adilette comfort spiderman k BG,"4.799,99 RSD",https://planetasport.rs/papuce-adilette-comfort-spiderman-k-bg-hp7758.html,['-27%'],['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/h/p/hp7758.jpg?v=db20b172c9']
ADIDAS Patike hoops 3.0 cf c GP,"4.599,99 RSD",https://planetasport.rs/patike-hoops-3-0-cf-c-gp-h03862.html,"['-40%', '-20%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/h/0/h03862.jpg?v=a8d560de89']
SKECHERS Sandale unicorn dreams GP,"5.999,99 RSD",https://planetasport.rs/sandale-unicorn-dreams-gp-302682l-prmt.html,['-8%'],['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/3/0/302682l-prmt.jpg?v=de1dc0289a']
SKECHERS Sandale rainbow racer GP,"5.999,99 RSD",https://planetasport.rs/sandale-rainbow-racer-gp-302975l-blu.html,"['-38%', '-20%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/3/0/302975l-blu.jpg?v=becb2bb7f6']
NIKE Patike air max systm BP,"10.199,99 RSD",https://planetasport.rs/patike-air-max-systm-bp-dq0285-108.html,"['-40%', '-25%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/d/q/dq0285-108.jpg?v=a8c81bf056']
NIKE Sandale sunray protect 2 BP,"5.499,99 RSD",https://planetasport.rs/sandale-sunray-protect-2-bp-943826-403.html,"['-36%', '-9%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/9/4/943826-403.jpg?v=f614b48aa4']
SKECHERS Sandale mega-craft sandal BP,"5.499,99 RSD",https://planetasport.rs/sandale-mega-craft-sandal-bp-400070l-bksr.html,"['-9%', '-50%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/4/0/400070l-bksr.jpg?v=1ee0289fda']
LOTTO Patike flurry BT,"4.499,99 RSD",https://planetasport.rs/patike-flurry-bt-ltf231b104-25.html,"['-72%', '-69%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/l/t/ltf231b104-25.jpg?v=ccd324e8a3']
ADIDAS Sandale altaswim i GT,"3.399,99 RSD",https://planetasport.rs/sandale-altaswim-i-gt-h03776.html,['-19%'],['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/h/0/h03776.jpg?v=ecf50b6111']
SKECHERS Patike infinite helights GT,"6.999,99 RSD",https://planetasport.rs/patike-infinite-heart-lights-gt-302695n-ltpl.html,['-11%'],['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/3/0/302695n-ltpl.jpg?v=d3411dabc7']
NIKE Patike star runner 3 BT,"5.199,99 RSD",https://planetasport.rs/patike-star-runner-3-bt-da2778-013.html,"['-40%', '-44%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/d/a/da2778-013.jpg?v=5c7a77effc']
RANG Papuče ida GP,"1.799,99 RSD",https://planetasport.rs/papuce-ida-gp-qps23100-71.html,"['-58%', '-65%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/q/p/qps23100-71.jpg?v=76727b29fe']
SKECHERS Patike s light erupters BT,"7.299,99 RSD",https://planetasport.rs/patike-s-light-erupters-bt-400125n-nvlm.html,"['-11%', '-23%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/4/0/400125n-nvlm.jpg?v=9b348f268b']
ADIDAS Sandale altaswim i GT,"3.299,99 RSD",https://planetasport.rs/sandale-altaswim-i-gt-fz6505.html,['-13%'],['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/f/z/fz6505.jpg?v=7f26359c60']
ADIDAS Sandale altaswim c GP,"3.999,99 RSD",https://planetasport.rs/sandale-altaswim-c-gp-fz6488.html,"['-22%', '-20%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/f/z/fz6488.jpg?v=53e3c74378']
ADIDAS Sandale altaswim i GT,"3.399,99 RSD",https://planetasport.rs/sandale-altaswim-i-gt-fz6503.html,"['-12%', '-13%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/f/z/fz6503.jpg?v=2a2a629ffd']
ADIDAS Sandale altaswim c GP,"3.899,99 RSD",https://planetasport.rs/sandale-altaswim-c-gp-h03775.html,"['-17%', '-20%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/h/0/h03775.jpg?v=3822acd66c']
NIKE Patike court borough low 2 GT,"5.499,99 RSD",https://planetasport.rs/patike-court-borough-low-2-gt-bq5453-124.html,"['-18%', '-42%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/b/q/bq5453-124.jpg?v=d092e95b90']
NIKE Patike team hustle d 11 ps BP,"8.199,99 RSD",https://planetasport.rs/patike-team-hustle-d-11-ps-bp-dv8994-101.html,['-47%'],['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/d/v/dv8994-101.jpg?v=4af13faddf']
NIKE Patike air max intrlk lite BG,"9.899,99 RSD",https://planetasport.rs/patike-air-max-intrlk-lite-bg-dh9393-005.html,"['-20%', '-20%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/d/h/dh9393-005.jpg?v=50355ee745']
RANG Suknja lucianna GG,"1.999,99 RSD",https://planetasport.rs/suknja-lucianna-gg-s235g01-30d.html,['-63%'],['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/s/2/s235g01-30d.jpg?v=1e4e04c0f4']
RANG Šorc fisher  BG,"2.499,99 RSD",https://planetasport.rs/sorc-fisher-bg-s235b01-10d.html,['-70%'],['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/s/2/s235b01-10d.jpg?v=4aa5785c02']
RANG Majica kratak rukav gigi GG,"1.999,99 RSD",https://planetasport.rs/majica-kratak-rukav-gigi-gg-s231g02-01d.html,"['-69%', '-46%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/s/2/s231g02-01d.jpg?v=810ee5b08d']
RANG Majica kratak rukav daniel  BG,"2.299,99 RSD",https://planetasport.rs/majica-kratak-rukav-daniel-bg-s231b02-04d.html,"['-73%', '-70%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/s/2/s231b02-04d.jpg?v=fde1522105']
RANG Šorc fisher  BG,"2.499,99 RSD",https://planetasport.rs/sorc-fisher-bg-s235b01-44d.html,['-70%'],['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/s/2/s235b01-44d.jpg?v=951cb4f435']
RANG Majica kratak rukav gigi GG,"1.999,99 RSD",https://planetasport.rs/majica-kratak-rukav-gigi-gg-s231g02-101d.html,"['-69%', '-46%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/s/2/s231g02-101d.jpg?v=f338ee0f0d']
LOTTO Papuče shell GP,"1.799,99 RSD",https://planetasport.rs/papuce-shell-gp-ltf231g402-46.html,"['-65%', '-58%']",['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/l/t/ltf231g402-46.jpg?v=7b851b3ab9']
NIKE Biciklističke g nk df one bke shrt logo prnt GG,"4.499,99 RSD",https://planetasport.rs/biciklisticke-g-nk-df-one-bke-shrt-logo-prnt-gg-dz4623-077.html,['-28%'],['https://planetasport.rs/media/catalog/product/cache/730df358d17d054d41286016a848c691/d/z/dz4623-077.jpg?v=17dd894526']
